subj.session,var.level,name.var,dir.analysis,name.onset,by.run,fname.suffix,session,task,subj,n.events,fname
DMCC8050964.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8050964,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8050964/INPUT_DATA/Axcpt/baseline/DMCC8050964_Axcpt_baseline_BY_shifted
DMCC8050964.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8050964,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8050964/INPUT_DATA/Axcpt/baseline/DMCC8050964_Axcpt_baseline_Ang
DMCC8050964.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8050964,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8050964/INPUT_DATA/Axcpt/baseline/DMCC8050964_Axcpt_baseline_AX
DMCC8050964.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8050964,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8050964/INPUT_DATA/Axcpt/baseline/DMCC8050964_Axcpt_baseline_AY
DMCC8050964.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8050964,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8050964/INPUT_DATA/Axcpt/baseline/DMCC8050964_Axcpt_baseline_Bng
DMCC8050964.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8050964,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8050964/INPUT_DATA/Axcpt/baseline/DMCC8050964_Axcpt_baseline_BX
DMCC8050964.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8050964,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8050964/INPUT_DATA/Axcpt/baseline/DMCC8050964_Axcpt_baseline_BY
DMCC8078683.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_Ang_shifted
DMCC8078683.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8078683,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_AX_shifted
DMCC8078683.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_AY_shifted
DMCC8078683.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_Bng_shifted
DMCC8078683.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_BX_shifted
DMCC8078683.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8078683,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_BY_shifted
DMCC8078683.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_Ang
DMCC8078683.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8078683,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_AX
DMCC8078683.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_AY
DMCC8078683.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_Bng
DMCC8078683.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8078683,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_BX
DMCC8078683.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8078683,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8078683/INPUT_DATA/Axcpt/baseline/DMCC8078683_Axcpt_baseline_BY
DMCC8214059.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_Ang_shifted
DMCC8214059.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8214059,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_AX_shifted
DMCC8214059.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_AY_shifted
DMCC8214059.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_Bng_shifted
DMCC8214059.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_BX_shifted
DMCC8214059.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8214059,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_BY_shifted
DMCC8214059.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_Ang
DMCC8214059.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8214059,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_AX
DMCC8214059.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_AY
DMCC8214059.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_Bng
DMCC8214059.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8214059,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_BX
DMCC8214059.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8214059,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8214059/INPUT_DATA/Axcpt/baseline/DMCC8214059_Axcpt_baseline_BY
DMCC8260571.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_Ang_shifted
DMCC8260571.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8260571,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_AX_shifted
DMCC8260571.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_AY_shifted
DMCC8260571.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_Bng_shifted
DMCC8260571.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_BX_shifted
DMCC8260571.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC8260571,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_BY_shifted
DMCC8260571.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_Ang
DMCC8260571.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8260571,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_AX
DMCC8260571.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_AY
DMCC8260571.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_Bng
DMCC8260571.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8260571,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_BX
DMCC8260571.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC8260571,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC8260571/INPUT_DATA/Axcpt/baseline/DMCC8260571_Axcpt_baseline_BY
DMCC9441378.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_Ang_shifted
DMCC9441378.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9441378,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_AX_shifted
DMCC9441378.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_AY_shifted
DMCC9441378.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_Bng_shifted
DMCC9441378.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_BX_shifted
DMCC9441378.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9441378,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_BY_shifted
DMCC9441378.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_Ang
DMCC9441378.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9441378,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_AX
DMCC9441378.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_AY
DMCC9441378.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_Bng
DMCC9441378.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9441378,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_BX
DMCC9441378.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9441378,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9441378/INPUT_DATA/Axcpt/baseline/DMCC9441378_Axcpt_baseline_BY
DMCC9478705.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_Ang_shifted
DMCC9478705.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9478705,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_AX_shifted
DMCC9478705.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_AY_shifted
DMCC9478705.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_Bng_shifted
DMCC9478705.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_BX_shifted
DMCC9478705.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9478705,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_BY_shifted
DMCC9478705.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_Ang
DMCC9478705.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9478705,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_AX
DMCC9478705.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_AY
DMCC9478705.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_Bng
DMCC9478705.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9478705,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_BX
DMCC9478705.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9478705,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9478705/INPUT_DATA/Axcpt/baseline/DMCC9478705_Axcpt_baseline_BY
DMCC9850294.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_Ang_shifted
DMCC9850294.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9850294,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_AX_shifted
DMCC9850294.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_AY_shifted
DMCC9850294.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_Bng_shifted
DMCC9850294.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_BX_shifted
DMCC9850294.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9850294,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_BY_shifted
DMCC9850294.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_Ang
DMCC9850294.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9850294,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_AX
DMCC9850294.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_AY
DMCC9850294.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_Bng
DMCC9850294.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9850294,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_BX
DMCC9850294.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9850294,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9850294/INPUT_DATA/Axcpt/baseline/DMCC9850294_Axcpt_baseline_BY
DMCC9953810.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9953810,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_Ang_shifted
DMCC9953810.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9953810,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_AX_shifted
DMCC9953810.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9953810,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_AY_shifted
DMCC9953810.baseline,Bng,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9953810,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_Bng_shifted
DMCC9953810.baseline,BX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9953810,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_BX_shifted
DMCC9953810.baseline,BY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset.shifted,TRUE,_shifted,baseline,Axcpt,DMCC9953810,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_BY_shifted
DMCC9953810.baseline,Ang,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9953810,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_Ang
DMCC9953810.baseline,AX,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9953810,48,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_AX
DMCC9953810.baseline,AY,trial.type,/data/nil-external/ccp/freund/ub55/out/glms,time.cue.onset,TRUE,"",baseline,Axcpt,DMCC9953810,12,/data/nil-external/ccp/freund/ub55/out/glms/DMCC9953810/INPUT_DATA/Axcpt/baseline/DMCC9953810_Axcpt_baseline_AY
